t,s0,product,p,s,c,log_rel_share
8,0.40399999999999997,2,3.809743886033882,0.308,0.9337058076177902,-0.2713150949875756
9,0.37399999999999994,2,3.9703001583876705,0.296,1.1862159412481703,-0.2338963430904715
10,0.43800000000000006,2,3.3864597422296345,0.214,0.820559317491725,-0.7162428953545948
11,0.26400000000000007,2,3.8130298132628546,0.316,0.9644267291515708,0.17979311044059562
12,0.394,2,3.7398112732789146,0.218,1.1609642551543484,-0.5918558465088448
13,0.36399999999999993,2,4.0960596911046645,0.328,1.0791649844377387,-0.10414025925259666
14,0.36400000000000005,2,3.7302688552375356,0.286,0.9382344774194391,-0.24116205681688824
15,0.366,2,3.9469317598479585,0.372,0.8613018366448137,0.016260520871780326
16,0.396,2,3.914041052520326,0.24,1.1946522009374423,-0.5007752879124894
17,0.3,2,4.066608074711009,0.322,1.232083664444583,0.07076907088820737
18,0.41400000000000003,2,3.599713766789832,0.218,1.0028523251236747,-0.6413709110362253
19,0.32,2,3.9234212458962263,0.306,1.1694538337873053,-0.04473589384139153
20,0.3979999999999999,2,3.8719418086977866,0.262,1.099832333786068,-0.4181075015233406
21,0.318,2,3.8024252663968587,0.298,0.9309159029432894,-0.06495789627477248
22,0.35800000000000004,2,3.643896427214533,0.284,0.7810430978717652,-0.2315587482394945
23,0.312,2,3.548061590478588,0.338,0.6466254323535904,0.08004270767353656
24,0.33799999999999997,2,4.002863530415997,0.264,1.3296422110298804,-0.24709679233670248
25,0.3519999999999999,2,3.7670071995723644,0.328,0.7618449225868993,-0.07061756721395306
26,0.28400000000000003,2,3.7568264805148854,0.346,0.780012934415773,0.19746453689651797
27,0.43799999999999994,2,3.8129656463507215,0.22,1.1085323687289643,-0.6885913640240844
28,0.3720000000000001,2,3.6118218183602346,0.21,1.0842773829924162,-0.5717863235556782
29,0.326,2,4.241836413333534,0.452,0.8130207041846861,0.32678479846552355
30,0.42999999999999994,2,3.9030619708670726,0.258,1.2470997382506932,-0.5108256237659905
31,0.26000000000000006,2,3.9052312695398257,0.292,1.0370857773212079,0.11607217125275363
32,0.31000000000000005,2,3.8863634773056996,0.276,1.1092651034655134,-0.11617143176204199
33,0.352,2,3.813971438809573,0.254,1.1772539727337716,-0.3262969085795604
34,0.364,2,3.9945979289913423,0.26,1.2287827538645644,-0.3364722366212129
35,0.35999999999999993,2,4.28190621333558,0.298,1.3646472707981454,-0.18901054494475103
36,0.39399999999999996,2,3.720631877956033,0.336,0.7501137473981041,-0.15923974933472945
37,0.37399999999999994,2,3.9614167122062147,0.34,0.9224447354839775,-0.09531017980432464
38,0.35600000000000004,2,3.8301984619474627,0.298,0.9887112008844365,-0.1778372443466262
39,0.44200000000000006,2,3.60481599538572,0.35,0.6105704031536371,-0.23337672759423894
40,0.326,2,3.9391007787390837,0.33,0.9922248420141944,0.012195273093818206
41,0.3439999999999999,2,4.267157362496981,0.33,1.1696731532972888,-0.04154900291287216
42,0.36399999999999993,2,3.8865588374244835,0.296,1.215804738771415,-0.20679441331268014
43,0.42199999999999993,2,3.7952537012812484,0.27,0.9101769620267339,-0.4465833550376368
44,0.352,2,4.116263791855837,0.254,1.4536037614870942,-0.3262969085795604
45,0.342,2,3.8123577643744486,0.308,0.8659733425872682,-0.10471095408903074
46,0.362,2,3.7034964682116063,0.35,0.6771644722368843,-0.03371105734231172
47,0.332,2,3.8424041267488045,0.324,0.9328330741189507,-0.024391453124159124
48,0.30199999999999994,2,4.299194710592181,0.358,1.1667634932079418,0.17010596902583092
49,0.3539999999999999,2,3.590045758760831,0.328,0.7038392479963452,-0.07628330474963047
50,0.26999999999999996,2,4.041413235224111,0.324,1.130681082170045,0.1823215567939548
51,0.414,2,3.7267543222075656,0.298,0.9313819379615957,-0.32877248731991
52,0.3279999999999999,2,3.7941660806468893,0.33,0.8422296366353569,0.006079046076382634
53,0.356,2,4.600874770259497,0.402,1.254395086645667,0.12152135776699079
54,0.344,2,4.295240916851027,0.382,1.0794787432001407,0.104778951233177
55,0.348,2,3.7645021000759953,0.26,1.0278993956407225,-0.2915208487589465
56,0.32399999999999995,2,3.9149037637280277,0.278,1.1514119631323732,-0.15312240210169215
57,0.378,2,4.495205570454432,0.264,1.8585204390112062,-0.35894509247327144
58,0.42199999999999993,2,3.8495902670116813,0.26,1.1215652875308608,-0.48432368302048384
59,0.294,2,4.043654309978826,0.33,1.0358034964709353,0.11551288712184443
60,0.356,2,4.176589052487637,0.256,1.4688924173978923,-0.32975328637246787
61,0.37999999999999995,2,3.8932912702856015,0.334,0.9192081890094462,-0.12903025974373084
62,0.358,2,3.6752807990537457,0.262,0.8970385598613486,-0.31218848263960336
63,0.288,2,3.6197530338635717,0.328,0.687207858757463,0.13005312824819795
64,0.4019999999999999,2,3.622325963718657,0.256,0.8880090214512661,-0.45127464413945845
65,0.332,2,3.675834923904144,0.322,0.6975427413545736,-0.030583423372080278
66,0.31199999999999994,2,4.058412587432473,0.356,0.7713745991452085,0.13192754304254825
67,0.314,2,4.006570269787356,0.296,1.1361652753798364,-0.0590335315841931
68,0.32399999999999995,2,3.720151207334661,0.28,0.8281463002824524,-0.14595391262307958
69,0.36600000000000005,2,3.8026279935223517,0.29,0.9108431119963504,-0.23275241042084668
70,0.31600000000000006,2,4.252414163307806,0.274,1.3103362657159512,-0.14261410719884193
71,0.37999999999999995,2,3.743249512881262,0.298,0.8844315827088589,-0.24307776621502686
72,0.354,2,4.1065127084633035,0.35,0.9856166855706829,-0.011363758650315095
73,0.29800000000000004,2,3.855858088666112,0.348,0.8119831027834261,0.15510899326906957
74,0.382,2,4.225472417176306,0.256,1.344674276920101,-0.40024316412701266
75,0.358,2,4.354847634507909,0.394,0.9932121647596206,0.09581792289723351
76,0.364,2,3.4590562765239183,0.242,0.7446878785857569,-0.4082161414800543
77,0.378,2,3.7895550993088527,0.222,1.1950704591946275,-0.5322168137473082
78,0.35000000000000003,2,3.996693488418976,0.294,1.0973956011956767,-0.1743533871447779
79,0.362,2,4.388630814047774,0.238,1.70594289992617,-0.4193735381542964
80,0.28800000000000003,2,4.015089469532595,0.346,1.0485617095177195,0.1834782949217781
81,0.34800000000000003,2,3.8514861799287425,0.298,1.0170901774678422,-0.15510899326907002
82,0.326,2,3.5265540700379017,0.3,0.5959232134384258,-0.08311490671050668
83,0.36999999999999994,2,3.8417849119861507,0.312,0.8535981447197147,-0.1704998178287876
84,0.306,2,4.10763739043361,0.33,1.1510741246633667,0.0755075525081453
85,0.35,2,3.685584540966475,0.356,0.7172819188862729,0.016997576368571077
86,0.37799999999999995,2,4.323416668474548,0.33,1.3582367331801068,-0.13580154115906162
87,0.36799999999999994,2,3.8841075714486752,0.308,0.9691636068300346,-0.17798315519535626
88,0.364,2,3.930820825849561,0.27,1.223431409474319,-0.29873190863836585
89,0.276,2,4.080175308279189,0.366,0.9620265860647141,0.28223246768421617
90,0.354,2,4.104549130374693,0.25,1.3045965113007356,-0.347835995271528
91,0.2859999999999999,2,3.664382844443789,0.378,0.5349624811681344,0.27890238479973545
92,0.3399999999999999,2,3.726508936072555,0.324,0.7817393032488618,-0.048202101817877395
93,0.32,2,4.232625715929073,0.282,1.2887132804559414,-0.1264139248556588
94,0.2799999999999999,2,4.150134896633701,0.394,0.9808481907000964,0.3415613061286846
95,0.322,2,4.0857138255288294,0.284,1.2656654051740401,-0.12557730738320239
96,0.40199999999999997,2,3.6784355079914572,0.308,0.8091398724529774,-0.2663523056454465
97,0.36600000000000005,2,3.6270771170465173,0.284,0.8892011853466897,-0.2536590952401604
98,0.37000000000000005,2,3.934447453244527,0.282,1.0869915264377867,-0.2715959347001567
99,0.33399999999999996,2,4.300569988456733,0.402,1.0681659825448344,0.18531109564232087
100,0.38199999999999995,2,3.818257421000272,0.292,0.8684339139340455,-0.2686668063382934
101,0.298,2,3.8649179979496053,0.318,0.8031829378619817,0.0649578962747725
102,0.33799999999999997,2,3.625189949447755,0.276,0.8089841250296993,-0.20264502976586857
103,0.4179999999999999,2,4.468050315835518,0.276,1.703485552197674,-0.41508056680760597
104,0.37,2,4.166596807412775,0.272,1.3478944109387934,-0.3077009393422728
105,0.32599999999999996,2,3.6610586985766256,0.276,0.8100921351338651,-0.1664965156495574
106,0.408,2,4.375847968530967,0.308,1.4288190152130233,-0.2811673914305871
107,0.3459999999999999,2,4.182841129997572,0.332,1.3116238245671634,-0.041303806141235404
108,0.36,2,3.4892322366240887,0.25,0.8665613307475546,-0.3646431135879093
109,0.38799999999999996,2,4.199026504257483,0.316,1.2600372858619415,-0.2052631260363612
110,0.38799999999999996,2,3.7590773702416755,0.294,0.802060889413289,-0.2774255722845917
111,0.29800000000000004,2,3.804580939099916,0.344,0.5848006644222048,0.14354817086799362
112,0.37799999999999995,2,3.6253600875858742,0.306,0.7345030400914705,-0.21130909366720677
113,0.36000000000000004,2,3.968176193837131,0.182,1.4841811748938272,-0.6820973443733603
114,0.396,2,4.185022989712634,0.252,1.5323452423159747,-0.45198512374305727
115,0.37199999999999994,2,3.5079674570434687,0.29,0.8707160081583473,-0.24901293129262675
116,0.40199999999999997,2,3.804541746362885,0.282,0.9999398962381711,-0.35454501768090746
117,0.342,2,3.829706957474389,0.29,1.0084370536829261,-0.16492981408208557
118,0.36599999999999994,2,3.944390798479565,0.32,0.9241431516079245,-0.13431233760759378
119,0.368,2,4.309282050730676,0.278,1.5533018997857528,-0.2804618244782937
120,0.334,2,4.215154234953358,0.322,0.9868581278455534,-0.03658944743229217
121,0.324,2,3.96085032629542,0.316,1.1674584304141151,-0.02500130220541727
122,0.364,2,3.942721824696941,0.276,1.141093535085133,-0.27675300191959057
123,0.342,2,3.742677554708102,0.302,0.9073381186429789,-0.12438371968773564
124,0.3539999999999999,2,3.719705561429083,0.326,0.7909787796469046,-0.08239953176706662
125,0.304,2,3.818445981911513,0.34,0.8083602788207839,0.1119179162039854
126,0.382,2,4.059393195168445,0.248,1.3507327910454838,-0.431991862441593
127,0.398,2,3.8749713172931752,0.246,1.2439271817990045,-0.48112046935207486
128,0.312,2,3.872793971862118,0.342,1.028890887845149,0.09180754925312289
129,0.43199999999999994,2,3.5566008473373287,0.254,0.9175972035110608,-0.5310913212255737
130,0.32799999999999996,2,4.025485798353996,0.39,0.7980509574132638,0.17313313073954853
131,0.29800000000000004,2,4.213493319826015,0.262,1.5039053899638257,-0.12874898274430766
132,0.33399999999999996,2,3.633595169670656,0.344,0.7104961099594436,0.029500664396698056
133,0.36399999999999993,2,4.375111598332218,0.314,1.4850148469310278,-0.14776088172848711
134,0.37599999999999995,2,4.403378810034706,0.328,1.4831812394556285,-0.13657553500575062
135,0.3819999999999999,2,4.223997709430734,0.276,1.5334338434467771,-0.32501974288942487
136,0.31000000000000005,2,4.101274086032143,0.344,1.0432012965301647,0.10406935989420617
137,0.358,2,3.96040066968603,0.35,1.0829430216835445,-0.02259983191724092
138,0.40199999999999997,2,3.687726037206264,0.29,0.9491920857730752,-0.3265711656385013
139,0.3519999999999999,2,4.188514125908956,0.338,1.1646975237885975,-0.04058528011507798
140,0.342,2,3.7703883585333875,0.302,0.9284903757608837,-0.12438371968773564
141,0.35400000000000004,2,3.588885528858811,0.294,0.7294834688897017,-0.18571714579509296
142,0.32,2,3.8037826118017515,0.334,0.7765807808201091,0.04281999718292814
143,0.346,2,4.695456715801265,0.256,2.040882158602683,-0.3012613305781617
144,0.372,2,4.051849533659515,0.37,0.8203300655972693,-0.005390848634876423
145,0.27999999999999997,2,3.6377809661899203,0.328,0.6287745762113458,0.15822400521489435
146,0.312,2,3.956631718269202,0.284,1.2325055040495836,-0.09402894964827645
147,0.378,2,3.864313622354559,0.348,0.8062207926057066,-0.08269171584511341
148,0.34,2,3.3881868141408678,0.302,0.54226977312836,-0.11851860023533749
149,0.374,2,4.070632573839886,0.274,1.3390930196704813,-0.31112769102646165
150,0.36,2,3.890847098109884,0.262,1.1806884966985876,-0.31775952768905874
151,0.378,2,3.6440834081420075,0.35,0.6094645744551225,-0.07696104113612844
152,0.332,2,3.630908088635269,0.29,0.8182958049493195,-0.135254045935969
153,0.30600000000000005,2,3.6306717301235407,0.278,0.7934565583733529,-0.09596398826174384
154,0.36399999999999993,2,3.928012175889451,0.316,1.0722257662043393,-0.1414116540498284
155,0.356,2,3.790764875291564,0.346,0.672471128378202,-0.028491955794306273
156,0.352,2,3.929766274528773,0.28,1.030250475215388,-0.2288415724288474
157,0.314,2,4.438906182987422,0.408,1.0707544759689411,0.26187418849590827
158,0.3259999999999999,2,4.066855552621908,0.342,0.9142755915742888,0.04791335569589787
159,0.28,2,3.7899725380690596,0.276,1.0546621361748951,-0.014388737452099669
160,0.3400000000000001,2,3.4481609456468796,0.244,0.6382895419806676,-0.33177739231700554
161,0.39599999999999996,2,4.483476962196256,0.316,1.6029392423318474,-0.2256719976675684
162,0.4099999999999999,2,3.5099706134611215,0.28,0.7479358075931238,-0.38136755652910365
163,0.3419999999999999,2,3.9293548228137976,0.334,1.0183426104580624,-0.023669744085904394
164,0.3520000000000001,2,3.892955683729523,0.238,1.3012338787220066,-0.3913605019266227
165,0.35799999999999993,2,4.0442667038406,0.318,1.0613483893600748,-0.11848160362052321
166,0.328,2,4.15025569397198,0.314,1.3702756946441226,-0.04362062247589041
167,0.2720000000000001,2,3.753218004509943,0.316,0.9213904760856607,0.14994014729091448
168,0.3540000000000001,2,4.27674778889561,0.234,1.706527045353281,-0.4139757977760732
169,0.42799999999999994,2,4.361271648315961,0.252,1.6847104969610747,-0.5296941080703734
170,0.32999999999999996,2,3.8924693728533226,0.27,1.0637281641677454,-0.20067069546215097
171,0.32799999999999996,2,4.10946310832677,0.362,1.1353815814172814,0.09863060344162741
172,0.37399999999999994,2,3.916042251487811,0.316,1.0285067707722568,-0.16851358382761963
173,0.496,2,3.7637614572220413,0.224,1.0522812961249584,-0.7949298748698876
174,0.32399999999999995,2,3.761850510786551,0.344,0.7494161476457142,0.059898141581069014
175,0.3459999999999999,2,3.781961375563688,0.328,0.900756190232548,-0.0534251666735802
176,0.304,2,3.702393908455477,0.316,0.8919316412254272,0.03871451218069043
177,0.322,2,3.8080902638624567,0.326,0.8416635957788802,0.012345835822299362
178,0.35600000000000004,2,4.1732630678143625,0.298,1.30542321084056,-0.1778372443466262
179,0.4079999999999999,2,3.826284640756036,0.262,1.061098512966191,-0.4429226706430646
180,0.38199999999999995,2,4.031426457303914,0.282,1.1797750222849415,-0.3035135376684615
181,0.38399999999999995,2,3.858109167983437,0.282,0.9936840377191877,-0.3087354816496133
182,0.3,2,4.3318962882632235,0.454,0.779478254119136,0.41431472338514697
183,0.36799999999999994,2,4.076036648318676,0.332,1.0773828071103462,-0.10294796925244212
184,0.35800000000000004,2,3.981225335424653,0.296,1.1451374364427815,-0.19017353207664006
185,0.344,2,3.6728903142888396,0.266,0.7945519417375346,-0.2571453485916991
186,0.36399999999999993,2,4.26922206787297,0.322,1.2844810944403349,-0.12260232209233214
187,0.31999999999999995,2,3.9449597422899383,0.346,0.8423708656832891,0.07811777926395207
188,0.35800000000000004,2,3.7924547610795933,0.298,0.9875595693258508,-0.18343949989529604
189,0.31,2,3.9180363014831827,0.328,0.9741314678434068,0.05644131090495184
190,0.402,2,3.791790936518018,0.252,1.1230869238935528,-0.46702300110759787
191,0.248,2,3.85599812189844,0.362,0.8287614886576605,0.3782154656607889
192,0.468,2,3.9404747700608063,0.294,1.0697236666115764,-0.46488852857896534
193,0.3999999999999999,2,4.000615124769563,0.266,1.1700204361964932,-0.4079682383262827
194,0.34199999999999997,2,4.665434917491347,0.366,1.6127813020627866,0.06782259633876109
195,0.32199999999999995,2,3.8935367785703083,0.272,1.1367241602605234,-0.1687494792484108
196,0.42199999999999993,2,4.011101658149826,0.26,1.2889998031233512,-0.48432368302048384
197,0.30999999999999994,2,4.266836603825012,0.4,1.0213885707594428,0.25489224962879037
198,0.33799999999999997,2,4.133423572044616,0.392,0.9931124587278929,0.1482159443074439
199,0.4119999999999999,2,3.522922287079551,0.256,0.8639677704045996,-0.47584590486996364
200,0.39599999999999996,2,3.652309786235912,0.304,0.8919467258212743,-0.2643865098482588
201,0.336,2,4.084917725899074,0.284,1.1572348568668815,-0.16813692180199832
202,0.386,2,3.972046787133992,0.234,1.343067880256239,-0.5005162541071294
203,0.36199999999999993,2,3.9557644955362727,0.306,0.9696267753378204,-0.16805910987339007
204,0.408,2,4.719061971619488,0.298,1.7960495809111479,-0.31417368789875716
205,0.33000000000000007,2,3.766137189853343,0.248,1.1089379619879551,-0.28566390829554394
206,0.294,2,3.9019158590629566,0.33,1.0803587464748312,0.11551288712184443
207,0.35000000000000003,2,4.2219785492503785,0.412,0.8251627372852668,0.16309019486606693
208,0.38199999999999995,2,4.144362544259323,0.316,1.2175635489963468,-0.18967839501966297
209,0.34,2,3.8345003380359297,0.316,0.9200757675088475,-0.07320340402329505
210,0.33199999999999996,2,3.742420405687833,0.352,0.690250695825057,0.058496206681608626
211,0.358,2,3.8970851113421108,0.366,0.9223760019000491,0.02210034700066592
212,0.33799999999999997,2,3.9790367429273896,0.376,0.7484146021768842,0.10654324790687585
213,0.31199999999999994,2,3.9634687720600295,0.364,0.989900181401615,0.15415067982725836
214,0.34400000000000003,2,3.6701426979648755,0.298,0.7367156251272226,-0.14354817086799404
215,0.30400000000000005,2,4.345562531069019,0.348,1.3287027588783578,0.13517477836825234
216,0.32199999999999995,2,3.908028965676348,0.348,0.984729054034459,0.07765093423006607
217,0.34800000000000003,2,4.096454330962151,0.298,1.2257243265580244,-0.15510899326907002
218,0.37399999999999994,2,4.048775339374427,0.328,1.0493474065608455,-0.131242189030388
219,0.32999999999999996,2,3.7363987325103194,0.364,0.7056259257841169,0.09806121317621473
220,0.34,2,3.701279524893275,0.304,0.9236595014803742,-0.11191791620398545
221,0.35200000000000004,2,3.589996620979997,0.3,0.7441066525932905,-0.15984870094189613
222,0.376,2,3.9396751634806804,0.366,0.8183106315873668,-0.026955809988528333
223,0.382,2,3.9219055710461976,0.234,1.3601982216688673,-0.4900994932488737
224,0.422,2,3.924211072686467,0.296,1.0277257875107324,-0.3546458597119514
225,0.36199999999999993,2,3.7342168696500755,0.332,0.7902299960393305,-0.08650924290928229
226,0.36799999999999994,2,3.8897858825214593,0.328,1.0404562725725681,-0.115069329784787
227,0.3559999999999999,2,3.6111479889134026,0.322,0.7086852132527527,-0.10037918530762192
228,0.38799999999999996,2,3.9140229066101946,0.282,1.1265546758736658,-0.3190982686851599
229,0.41400000000000003,2,3.8199804546287783,0.224,1.039723336788743,-0.6142199219702746
230,0.43199999999999994,2,3.473937101172013,0.23,0.7606179028642773,-0.6303462793209147
231,0.316,2,4.482691468099008,0.338,1.499596246244354,0.0673036818961068
232,0.3279999999999999,2,3.9109601866122494,0.336,0.8799122977041463,0.024097551579060957
233,0.426,2,4.139021110276632,0.336,1.095513056790991,-0.23732818630616612
234,0.37,2,4.16683477746771,0.258,1.4088802937708085,-0.36054342071665274
235,0.2899999999999999,2,4.019806695381108,0.404,0.7351561177449164,0.3315339549806306
236,0.37999999999999995,2,3.8951130874129953,0.318,0.8207012160768234,-0.17811986994025442
237,0.35999999999999993,2,4.172316168664397,0.33,1.3015094952728246,-0.08701137698962956
238,0.3899999999999999,2,4.534025301331814,0.278,1.800185255601304,-0.3385256254330547
239,0.3419999999999999,2,3.9453540912582845,0.336,1.0317626966194768,-0.017699577099400635
240,0.39199999999999996,2,3.867467958285647,0.314,0.8969452769054276,-0.2218688538822091
241,0.35,2,4.231072492840019,0.266,1.4344404852476307,-0.27443684570176013
242,0.326,2,3.750387118213809,0.296,0.9200555034635632,-0.0965379270426473
243,0.418,2,4.12268041386696,0.324,1.2090068806302623,-0.25473791673242685
244,0.414,2,4.005265034908138,0.326,1.0010790279168165,-0.23896859245860666
245,0.392,2,3.91848929342391,0.26,1.1986464346556582,-0.4105802087749349
246,0.366,2,4.575080569361475,0.242,1.9366991462945362,-0.4136956072446799
247,0.382,2,3.5835799567669255,0.26,0.8690887142424687,-0.38473897759104736
248,0.35799999999999993,2,4.042400723636723,0.324,1.0361909225872807,-0.09978947060837075
249,0.34199999999999997,2,3.7257608842647354,0.35,0.8010958869859611,0.023122417420854212
250,0.404,2,4.470340900708141,0.216,1.966206698069524,-0.6261364702769853
251,0.2799999999999999,2,4.286437643218111,0.388,1.1434718132054673,0.32621573645402413
252,0.252,2,3.76839307847453,0.344,0.8877963241175127,0.31121256986197493
253,0.342,2,3.6096563895257288,0.29,0.7452569780530781,-0.16492981408208557
254,0.4159999999999999,2,3.8940502774810852,0.258,1.0977846790413115,-0.47772567533964566
255,0.37799999999999995,2,3.8672405197125155,0.284,1.0803806142302035,-0.28591995745838156
256,0.372,2,4.583958067001249,0.266,1.7758101393465602,-0.33539754549144746
257,0.3499999999999999,2,3.7589735137983578,0.314,0.9715839521811934,-0.10854016857520576
258,0.44999999999999996,2,4.255999039208237,0.272,1.4057642430055657,-0.5034455164683679
259,0.334,2,4.020479729636144,0.312,1.0594519015158879,-0.06813780516721814
260,0.304,2,4.0325490526795615,0.308,1.159395618045899,0.0130720815673527
261,0.41200000000000003,2,3.7236170507419954,0.226,1.139900325467374,-0.6004883500772406
262,0.39799999999999996,2,4.3770511780525725,0.306,1.5996598053452966,-0.2628669033320569
263,0.436,2,4.3258683389241375,0.318,1.2933063247842531,-0.3155908605688574
264,0.362,2,4.230996807061413,0.27,1.4309539794969228,-0.29322225282739617
265,0.32,2,4.076091619282908,0.318,0.9750323373999227,-0.006269613013595374
266,0.382,2,4.115078956946846,0.352,1.2077819796904032,-0.08178943300847812
267,0.3979999999999999,2,4.09878005714848,0.262,1.252681553514644,-0.4181075015233406
268,0.29600000000000004,2,3.8029563980655166,0.354,0.7989956730891111,0.1789374588097138
269,0.338,2,4.1208166944616265,0.294,1.2843147122387721,-0.1394661281443373
270,0.302,2,3.761556578929825,0.316,0.8617081978630918,0.04531519621204249
271,0.34,2,3.7758985779674634,0.308,0.7875105551483524,-0.09884583463663273
272,0.318,2,3.9704508475640155,0.336,1.0503175595897898,0.05505977718302739
273,0.376,2,3.672489671704084,0.276,0.8142808652838864,-0.3091882776727445
274,0.362,2,3.658927832429924,0.276,0.902545019737434,-0.271243346108621
275,0.33399999999999996,2,3.988517895078893,0.37,0.8030543777955792,0.10236201266156987
276,0.36199999999999993,2,3.8975800674881853,0.326,0.9271389904331329,-0.10474683045906313
277,0.3499999999999999,2,3.589526316029174,0.308,0.620607639142764,-0.12783337150988464
278,0.392,2,4.056890985861886,0.254,1.2269893081958887,-0.43392757277192595
279,0.3279999999999999,2,3.871785697115179,0.342,0.811640762831044,0.04179712867846188
280,0.338,2,3.771546331063648,0.306,0.8717861678470374,-0.09946079353063805
281,0.426,2,3.7194718949353707,0.296,0.7846341107027102,-0.36407989194531
282,0.35,2,3.4752115260471474,0.274,0.6537749388152391,-0.24480504809538906
283,0.274,2,3.9787241597847176,0.362,0.9464216521859543,0.2785161054377007
284,0.29000000000000004,2,3.797647756221756,0.266,1.0635397016370527,-0.0863846141988207
285,0.41999999999999993,2,3.8663774001409763,0.258,1.0678052223679062,-0.4872951263557963
286,0.36,2,3.758829981867035,0.26,1.065173037905235,-0.32542240043462783
287,0.324,2,3.665466026162749,0.284,0.772317950397599,-0.13176927763112345
288,0.36999999999999994,2,3.604804634039726,0.314,0.59307390862673,-0.16411001973001665
289,0.41800000000000004,2,3.6966584035034167,0.232,1.0579854080277926,-0.5887440608584463
290,0.368,2,4.170410661226039,0.346,1.2600246857799093,-0.06164416311120672
291,0.322,2,3.505344419575894,0.284,0.7025652687633346,-0.12557730738320239
292,0.34600000000000003,2,3.9491632343902117,0.29,0.9721089075013619,-0.1765578520772047
293,0.35999999999999993,2,3.8362822023828524,0.332,0.8719407898388736,-0.08096906253366684
294,0.31799999999999995,2,3.968754324001562,0.35,0.8486292067013541,0.09588177170328271
295,0.33199999999999996,2,3.787398341794941,0.28,1.0434201341742493,-0.17034536574723874
296,0.3279999999999999,2,3.4709501525128137,0.33,0.4874494853234803,0.006079046076382634
297,0.31599999999999995,2,4.183923710391928,0.362,0.8527453793022008,0.13590199823885904
298,0.286,2,3.9463915805711953,0.342,1.0679016447665393,0.17881892624275278
299,0.3919999999999999,2,4.000917002058679,0.278,1.2278944589856293,-0.34364072609982504
300,0.4139999999999999,2,3.866564843647197,0.268,1.130500431006867,-0.4348789933144574
301,0.36,2,3.8493183542294966,0.26,1.087954577457478,-0.32542240043462783
302,0.36199999999999993,2,3.88082216726362,0.326,0.8723800520373425,-0.10474683045906313
303,0.35000000000000003,2,3.7681939856782902,0.286,0.9333334388080441,-0.201941343663607
304,0.4179999999999999,2,3.9468182366401994,0.272,1.2383955072491275,-0.42967936622875874
305,0.384,2,4.4808048872961574,0.262,1.814165006161436,-0.38229804882663004
306,0.3320000000000001,2,3.380707722563958,0.258,0.728116147992915,-0.25217538399487127
307,0.35200000000000004,2,3.861771609510081,0.288,1.1371344553674732,-0.20067069546215138
308,0.30600000000000005,2,4.061932834636447,0.27,1.4020559133419477,-0.12516314295400616
309,0.3559999999999999,2,3.6351133882363875,0.324,0.6167679846765362,-0.09418721505970083
310,0.33199999999999996,2,3.872328529273206,0.362,0.7389813010990779,0.08650924290928252
311,0.334,2,3.240773488896162,0.286,0.578565253835979,-0.15514918215684798
312,0.34600000000000003,2,3.960887995974525,0.282,1.238555115053116,-0.20453170411961083
313,0.4179999999999999,2,4.118322978133372,0.268,1.2729014289718688,-0.4444944520138994
314,0.44199999999999995,2,3.6631303216386666,0.236,0.9098941991033724,-0.627478077052088
315,0.37799999999999995,2,4.226702849156512,0.314,1.3313613856312132,-0.1855012097113342
316,0.3680000000000001,2,3.290275856254637,0.214,0.7189328105962852,-0.5421069231470798
317,0.312,2,3.9627800992199873,0.306,1.1185948063902869,-0.019418085857101627
318,0.36599999999999994,2,3.746646443176889,0.294,0.9667991982666461,-0.2190535660626845
319,0.42000000000000004,2,4.167136124023355,0.346,1.1895306127433118,-0.19381593621968993
320,0.376,2,3.838523277535919,0.27,1.1397368790547786,-0.33116718439151976
321,0.35999999999999993,2,4.16583208879248,0.328,1.2833164720217334,-0.09309042306601173
322,0.346,2,4.083031618523305,0.276,1.3338639458255297,-0.22603790934057405
323,0.33599999999999997,2,3.927380813950423,0.274,1.2624140449080392,-0.20398305357513388
324,0.31999999999999995,2,3.818820783604502,0.382,0.7862479038904773,0.1770996128128032
325,0.304,2,3.796427876908355,0.328,0.8170972715793343,0.07598590697792205
326,0.3839999999999999,2,3.569413974065724,0.274,0.7099763010345843,-0.3375144461996562
327,0.332,2,4.407502147281012,0.284,1.6260476512656048,-0.15616073075528267
328,0.37199999999999994,2,4.106192397096353,0.288,1.33919209889378,-0.2559333741372005
329,0.37399999999999994,2,3.9951333196763086,0.304,0.9209671845175941,-0.20722809600831008
330,0.308,2,4.086498609576121,0.412,0.8455067590629314,0.29092356637595185
331,0.38999999999999996,2,4.423349738907474,0.304,1.4713765928929259,-0.24911903771747027
332,0.34600000000000003,2,3.648768380192852,0.292,0.9240762478832089,-0.1696849727894426
333,0.31599999999999995,2,3.8181183559232648,0.278,1.1923456646296111,-0.12812109989627476
334,0.358,2,3.8222871231328974,0.388,0.6828184695964682,0.0804723532225732
335,0.36,2,3.658764360809538,0.268,0.7948707842245236,-0.29511705093929896
336,0.37400000000000005,2,3.829321410118724,0.282,0.9223436251845403,-0.2823487264764186
337,0.388,2,4.4761314283667515,0.384,1.309907669824317,-0.010362787035546547
338,0.3979999999999999,2,3.4961750969429053,0.262,0.6743794016579949,-0.4181075015233406
339,0.38599999999999995,2,4.009414960011272,0.282,1.3141504008755713,-0.3139302985267172
340,0.43,2,4.512335077343554,0.306,1.6031532960426542,-0.3402001067352274
